id,patch_path,label,label_confidence,scene_id,acquired_at,cloud_cover,source_asset,review_required
hydro-background-0315,data\imagery\river_background_patches\hydro-background-0315.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0316,data\imagery\river_background_patches\hydro-background-0316.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0317,data\imagery\river_background_patches\hydro-background-0317.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0318,data\imagery\river_background_patches\hydro-background-0318.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0319,data\imagery\river_background_patches\hydro-background-0319.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0320,data\imagery\river_background_patches\hydro-background-0320.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0321,data\imagery\river_background_patches\hydro-background-0321.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0322,data\imagery\river_background_patches\hydro-background-0322.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0323,data\imagery\river_background_patches\hydro-background-0323.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0324,data\imagery\river_background_patches\hydro-background-0324.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0325,data\imagery\river_background_patches\hydro-background-0325.png,background_river_candidate,0.55,S2A_19JCG_20260325_0_L2A,2026-03-25T14:51:41.925000Z,0.000179,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CG/2026/3/S2A_19JCG_20260325_0_L2A/TCI.tif,yes
hydro-background-0326,data\imagery\river_background_patches\hydro-background-0326.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0327,data\imagery\river_background_patches\hydro-background-0327.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0328,data\imagery\river_background_patches\hydro-background-0328.png,background_river_candidate,0.55,S2C_19HBE_20260502_0_L2A,2026-05-02T14:51:53.963000Z,0.005428,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BE/2026/5/S2C_19HBE_20260502_0_L2A/TCI.tif,yes
hydro-background-0329,data\imagery\river_background_patches\hydro-background-0329.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0330,data\imagery\river_background_patches\hydro-background-0330.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0331,data\imagery\river_background_patches\hydro-background-0331.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0332,data\imagery\river_background_patches\hydro-background-0332.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0333,data\imagery\river_background_patches\hydro-background-0333.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0334,data\imagery\river_background_patches\hydro-background-0334.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0335,data\imagery\river_background_patches\hydro-background-0335.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0336,data\imagery\river_background_patches\hydro-background-0336.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0337,data\imagery\river_background_patches\hydro-background-0337.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0338,data\imagery\river_background_patches\hydro-background-0338.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0339,data\imagery\river_background_patches\hydro-background-0339.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0340,data\imagery\river_background_patches\hydro-background-0340.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0341,data\imagery\river_background_patches\hydro-background-0341.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0342,data\imagery\river_background_patches\hydro-background-0342.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0343,data\imagery\river_background_patches\hydro-background-0343.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0344,data\imagery\river_background_patches\hydro-background-0344.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0345,data\imagery\river_background_patches\hydro-background-0345.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0346,data\imagery\river_background_patches\hydro-background-0346.png,background_river_candidate,0.55,S2A_19JCG_20260325_0_L2A,2026-03-25T14:51:41.925000Z,0.000179,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CG/2026/3/S2A_19JCG_20260325_0_L2A/TCI.tif,yes
hydro-background-0348,data\imagery\river_background_patches\hydro-background-0348.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0349,data\imagery\river_background_patches\hydro-background-0349.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0350,data\imagery\river_background_patches\hydro-background-0350.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0351,data\imagery\river_background_patches\hydro-background-0351.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0352,data\imagery\river_background_patches\hydro-background-0352.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0353,data\imagery\river_background_patches\hydro-background-0353.png,background_river_candidate,0.55,S2C_19HBE_20260502_0_L2A,2026-05-02T14:51:53.963000Z,0.005428,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BE/2026/5/S2C_19HBE_20260502_0_L2A/TCI.tif,yes
hydro-background-0354,data\imagery\river_background_patches\hydro-background-0354.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0355,data\imagery\river_background_patches\hydro-background-0355.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0356,data\imagery\river_background_patches\hydro-background-0356.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0357,data\imagery\river_background_patches\hydro-background-0357.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0358,data\imagery\river_background_patches\hydro-background-0358.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0359,data\imagery\river_background_patches\hydro-background-0359.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0360,data\imagery\river_background_patches\hydro-background-0360.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0361,data\imagery\river_background_patches\hydro-background-0361.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0362,data\imagery\river_background_patches\hydro-background-0362.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0363,data\imagery\river_background_patches\hydro-background-0363.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0364,data\imagery\river_background_patches\hydro-background-0364.png,background_river_candidate,0.55,S2C_19HBE_20260502_0_L2A,2026-05-02T14:51:53.963000Z,0.005428,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BE/2026/5/S2C_19HBE_20260502_0_L2A/TCI.tif,yes
hydro-background-0365,data\imagery\river_background_patches\hydro-background-0365.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0366,data\imagery\river_background_patches\hydro-background-0366.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0367,data\imagery\river_background_patches\hydro-background-0367.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0368,data\imagery\river_background_patches\hydro-background-0368.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0369,data\imagery\river_background_patches\hydro-background-0369.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0370,data\imagery\river_background_patches\hydro-background-0370.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0371,data\imagery\river_background_patches\hydro-background-0371.png,background_river_candidate,0.55,S2C_19HBE_20260502_0_L2A,2026-05-02T14:51:53.963000Z,0.005428,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BE/2026/5/S2C_19HBE_20260502_0_L2A/TCI.tif,yes
hydro-background-0372,data\imagery\river_background_patches\hydro-background-0372.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0373,data\imagery\river_background_patches\hydro-background-0373.png,background_river_candidate,0.55,S2A_19JCG_20260325_0_L2A,2026-03-25T14:51:41.925000Z,0.000179,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CG/2026/3/S2A_19JCG_20260325_0_L2A/TCI.tif,yes
hydro-background-0374,data\imagery\river_background_patches\hydro-background-0374.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0375,data\imagery\river_background_patches\hydro-background-0375.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0376,data\imagery\river_background_patches\hydro-background-0376.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0377,data\imagery\river_background_patches\hydro-background-0377.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0378,data\imagery\river_background_patches\hydro-background-0378.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0379,data\imagery\river_background_patches\hydro-background-0379.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0380,data\imagery\river_background_patches\hydro-background-0380.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0381,data\imagery\river_background_patches\hydro-background-0381.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0382,data\imagery\river_background_patches\hydro-background-0382.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0383,data\imagery\river_background_patches\hydro-background-0383.png,background_river_candidate,0.55,S2C_19JBG_20260211_0_L2A,2026-02-11T14:51:25.627000Z,0.020613,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/BG/2026/2/S2C_19JBG_20260211_0_L2A/TCI.tif,yes
hydro-background-0384,data\imagery\river_background_patches\hydro-background-0384.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0385,data\imagery\river_background_patches\hydro-background-0385.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0386,data\imagery\river_background_patches\hydro-background-0386.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0387,data\imagery\river_background_patches\hydro-background-0387.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0388,data\imagery\river_background_patches\hydro-background-0388.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0389,data\imagery\river_background_patches\hydro-background-0389.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0390,data\imagery\river_background_patches\hydro-background-0390.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0391,data\imagery\river_background_patches\hydro-background-0391.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0392,data\imagery\river_background_patches\hydro-background-0392.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0393,data\imagery\river_background_patches\hydro-background-0393.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
hydro-background-0394,data\imagery\river_background_patches\hydro-background-0394.png,background_river_candidate,0.55,S2C_19HCE_20260402_0_L2A,2026-04-02T14:51:50.119000Z,0.000438,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CE/2026/4/S2C_19HCE_20260402_0_L2A/TCI.tif,yes
hydro-background-0395,data\imagery\river_background_patches\hydro-background-0395.png,background_river_candidate,0.55,S2C_19JCF_20260512_0_L2A,2026-05-12T14:51:35.561000Z,1.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/J/CF/2026/5/S2C_19JCF_20260512_0_L2A/TCI.tif,yes
