id,patch_path,label,label_confidence,scene_id,acquired_at,cloud_cover,source_asset,review_required
sma-uf-5694,data\imagery\sma_river_aggregate_patches\sma-uf-5694.png,known_aggregate_site,0.8,S2B_18GXV_20250323_1_L2A,2025-03-23T14:54:26.838000Z,0.000541,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/G/XV/2025/3/S2B_18GXV_20250323_1_L2A/TCI.tif,yes
sma-uf-6788,data\imagery\sma_river_aggregate_patches\sma-uf-6788.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-6789,data\imagery\sma_river_aggregate_patches\sma-uf-6789.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6798,data\imagery\sma_river_aggregate_patches\sma-uf-6798.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6799,data\imagery\sma_river_aggregate_patches\sma-uf-6799.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-6800,data\imagery\sma_river_aggregate_patches\sma-uf-6800.png,known_aggregate_site,0.8,S2C_18HYD_20251123_0_L2A,2025-11-23T14:53:31.445000Z,0.000146,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YD/2025/11/S2C_18HYD_20251123_0_L2A/TCI.tif,yes
sma-uf-6801,data\imagery\sma_river_aggregate_patches\sma-uf-6801.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6802,data\imagery\sma_river_aggregate_patches\sma-uf-6802.png,known_aggregate_site,0.8,S2C_19HBU_20251123_0_L2A,2025-11-23T14:53:30.408000Z,0.0001,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BU/2025/11/S2C_19HBU_20251123_0_L2A/TCI.tif,yes
sma-uf-6803,data\imagery\sma_river_aggregate_patches\sma-uf-6803.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6804,data\imagery\sma_river_aggregate_patches\sma-uf-6804.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6805,data\imagery\sma_river_aggregate_patches\sma-uf-6805.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-6806,data\imagery\sma_river_aggregate_patches\sma-uf-6806.png,known_aggregate_site,0.8,S2C_18HXE_20250417_0_L2A,2025-04-17T14:53:31.908000Z,0.003268,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XE/2025/4/S2C_18HXE_20250417_0_L2A/TCI.tif,yes
sma-uf-6808,data\imagery\sma_river_aggregate_patches\sma-uf-6808.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-6820,data\imagery\sma_river_aggregate_patches\sma-uf-6820.png,known_aggregate_site,0.8,S2C_19HBU_20251123_0_L2A,2025-11-23T14:53:30.408000Z,0.0001,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BU/2025/11/S2C_19HBU_20251123_0_L2A/TCI.tif,yes
sma-uf-6821,data\imagery\sma_river_aggregate_patches\sma-uf-6821.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-6822,data\imagery\sma_river_aggregate_patches\sma-uf-6822.png,known_aggregate_site,0.8,S2C_19HBV_20251203_0_L2A,2025-12-03T14:53:13.503000Z,4.3e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BV/2025/12/S2C_19HBV_20251203_0_L2A/TCI.tif,yes
sma-uf-6823,data\imagery\sma_river_aggregate_patches\sma-uf-6823.png,known_aggregate_site,0.8,S2A_19HBC_20260226_2_L2A,2026-02-26T14:54:47.096000Z,0.006168,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BC/2026/2/S2A_19HBC_20260226_2_L2A/TCI.tif,yes
sma-uf-6824,data\imagery\sma_river_aggregate_patches\sma-uf-6824.png,known_aggregate_site,0.8,S2C_19HBD_20260502_0_L2A,2026-05-02T14:52:08.654000Z,0.003679,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BD/2026/5/S2C_19HBD_20260502_0_L2A/TCI.tif,yes
sma-uf-6827,data\imagery\sma_river_aggregate_patches\sma-uf-6827.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-6833,data\imagery\sma_river_aggregate_patches\sma-uf-6833.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-6834,data\imagery\sma_river_aggregate_patches\sma-uf-6834.png,known_aggregate_site,0.8,S2B_18HYC_20250221_0_L2A,2025-02-21T14:53:40.756000Z,0.000133,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YC/2025/2/S2B_18HYC_20250221_0_L2A/TCI.tif,yes
sma-uf-6835,data\imagery\sma_river_aggregate_patches\sma-uf-6835.png,known_aggregate_site,0.8,S2B_18HYC_20250221_0_L2A,2025-02-21T14:53:40.756000Z,0.000133,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YC/2025/2/S2B_18HYC_20250221_0_L2A/TCI.tif,yes
sma-uf-6836,data\imagery\sma_river_aggregate_patches\sma-uf-6836.png,known_aggregate_site,0.8,S2B_18HXC_20250221_0_L2A,2025-02-21T14:53:44.764000Z,0.00426,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/XC/2025/2/S2B_18HXC_20250221_0_L2A/TCI.tif,yes
sma-uf-6837,data\imagery\sma_river_aggregate_patches\sma-uf-6837.png,known_aggregate_site,0.8,S2B_19HBT_20250221_0_L2A,2025-02-21T14:53:39.835000Z,6e-05,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BT/2025/2/S2B_19HBT_20250221_0_L2A/TCI.tif,yes
sma-uf-6838,data\imagery\sma_river_aggregate_patches\sma-uf-6838.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-6839,data\imagery\sma_river_aggregate_patches\sma-uf-6839.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-6843,data\imagery\sma_river_aggregate_patches\sma-uf-6843.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6849,data\imagery\sma_river_aggregate_patches\sma-uf-6849.png,known_aggregate_site,0.8,S2C_19HBU_20251123_0_L2A,2025-11-23T14:53:30.408000Z,0.0001,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BU/2025/11/S2C_19HBU_20251123_0_L2A/TCI.tif,yes
sma-uf-6851,data\imagery\sma_river_aggregate_patches\sma-uf-6851.png,known_aggregate_site,0.8,S2B_18HYE_20250201_0_L2A,2025-02-01T14:53:09.994000Z,0.000182,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/18/H/YE/2025/2/S2B_18HYE_20250201_0_L2A/TCI.tif,yes
sma-uf-6855,data\imagery\sma_river_aggregate_patches\sma-uf-6855.png,known_aggregate_site,0.8,S2B_19HCC_20260407_0_L2A,2026-04-07T14:52:17.785000Z,0.000378,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/CC/2026/4/S2B_19HCC_20260407_0_L2A/TCI.tif,yes
sma-uf-8597,data\imagery\sma_river_aggregate_patches\sma-uf-8597.png,known_aggregate_site,0.8,S2A_19HBC_20260226_2_L2A,2026-02-26T14:54:47.096000Z,0.006168,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/19/H/BC/2026/2/S2A_19HBC_20260226_2_L2A/TCI.tif,yes
